interaction_id,lead_id,interaction_type,timestamp,channel,device_type,campaign_id,full_name,email,created_at,source_channel,location,lead_quality_score,converted
IT01345,LD00191,ad clicked,2025-06-23,google ads,mobile,CP666,Joe Garcia,johnsonanthony@example.net,2025-05-25,Google Ads,Cook Islands,53,1
IT04392,LD00191,email opened,2025-07-06,google ads,mobile,CP136,Joe Garcia,johnsonanthony@example.net,2025-05-25,Google Ads,Cook Islands,53,1
IT04473,LD00191,page viewed,2025-07-10,google ads,desktop,CP515,Joe Garcia,johnsonanthony@example.net,2025-05-25,Google Ads,Cook Islands,53,1
IT03147,LD00191,page viewed,2025-08-04,google ads,mobile,CP953,Joe Garcia,johnsonanthony@example.net,2025-05-25,Google Ads,Cook Islands,53,1
IT04515,LD00191,ad clicked,2025-08-08,google ads,mobile,CP141,Joe Garcia,johnsonanthony@example.net,2025-05-25,Google Ads,Cook Islands,53,1
IT02999,LD00192,email opened,2024-08-23,instagram,desktop,CP277,Bethany Williamson,hebertsandra@example.org,2024-07-18,Instagram,Zambia,80,1
IT03826,LD00192,ad clicked,2024-10-07,instagram,mobile,CP700,Bethany Williamson,hebertsandra@example.org,2024-07-18,Instagram,Zambia,80,1
IT02005,LD00192,demo booked,2024-10-09,instagram,mobile,CP555,Bethany Williamson,hebertsandra@example.org,2024-07-18,Instagram,Zambia,80,1
IT04400,LD00193,email opened,2025-06-13,instagram,mobile,CP117,Gordon Lara,tgonzalez@example.com,2025-05-14,Instagram,Mauritania,75,1
IT04999,LD00193,email opened,2025-06-29,instagram,desktop,CP696,Gordon Lara,tgonzalez@example.com,2025-05-14,Instagram,Mauritania,75,1
IT01128,LD00193,ad clicked,2025-07-10,instagram,desktop,CP890,Gordon Lara,tgonzalez@example.com,2025-05-14,Instagram,Mauritania,75,1
IT02134,LD00193,page viewed,2025-07-15,instagram,desktop,CP641,Gordon Lara,tgonzalez@example.com,2025-05-14,Instagram,Mauritania,75,1
IT03817,LD00194,page viewed,2024-08-01,instagram,mobile,CP784,Catherine Hart,edwardthomas@example.org,2024-05-06,Instagram,New Zealand,85,0
IT03868,LD00195,ad clicked,2024-09-21,linkedin,mobile,CP904,Lynn Velasquez,xlang@example.org,2024-07-31,LinkedIn,France,63,1
IT03361,LD00196,page viewed,2024-01-15,instagram,mobile,CP316,Melissa Fuller,matthew19@example.net,2023-12-29,Instagram,Chad,36,0
IT02518,LD00196,email opened,2024-02-07,instagram,desktop,CP170,Melissa Fuller,matthew19@example.net,2023-12-29,Instagram,Chad,36,0
IT04351,LD00196,email opened,2024-03-24,instagram,desktop,CP923,Melissa Fuller,matthew19@example.net,2023-12-29,Instagram,Chad,36,0
IT04514,LD00197,page viewed,2024-08-25,instagram,desktop,CP681,Michael House,stephanieyang@example.org,2024-08-18,Instagram,Congo,68,0
IT01355,LD00197,demo booked,2024-09-07,instagram,mobile,CP879,Michael House,stephanieyang@example.org,2024-08-18,Instagram,Congo,68,0
IT04112,LD00197,email opened,2024-10-12,instagram,desktop,CP283,Michael House,stephanieyang@example.org,2024-08-18,Instagram,Congo,68,0
IT00400,LD00197,demo booked,2024-10-15,instagram,mobile,CP358,Michael House,stephanieyang@example.org,2024-08-18,Instagram,Congo,68,0
IT02072,LD00197,email opened,2024-10-28,instagram,mobile,CP738,Michael House,stephanieyang@example.org,2024-08-18,Instagram,Congo,68,0
IT01421,LD00198,page viewed,2025-03-14,linkedin,desktop,CP821,Bradley Brown,james34@example.net,2025-03-14,LinkedIn,Holy See (Vatican City State),88,1
IT01410,LD00198,demo booked,2025-03-22,linkedin,mobile,CP869,Bradley Brown,james34@example.net,2025-03-14,LinkedIn,Holy See (Vatican City State),88,1
IT02321,LD00198,page viewed,2025-05-21,linkedin,desktop,CP451,Bradley Brown,james34@example.net,2025-03-14,LinkedIn,Holy See (Vatican City State),88,1
IT02012,LD00198,email opened,2025-05-24,linkedin,desktop,CP806,Bradley Brown,james34@example.net,2025-03-14,LinkedIn,Holy See (Vatican City State),88,1
IT01036,LD00199,email opened,2024-11-13,email campaign,desktop,CP261,Wendy Lee,rodriguezrobert@example.org,2024-09-15,Email Campaign,Belgium,97,0
IT00315,LD00199,ad clicked,2024-12-08,email campaign,desktop,CP678,Wendy Lee,rodriguezrobert@example.org,2024-09-15,Email Campaign,Belgium,97,0
IT01783,LD00200,page viewed,2024-05-26,instagram,desktop,CP727,Samantha Velasquez,millersamuel@example.org,2024-04-13,Instagram,Palestinian Territory,61,1
IT04437,LD00200,demo booked,2024-05-28,instagram,desktop,CP656,Samantha Velasquez,millersamuel@example.org,2024-04-13,Instagram,Palestinian Territory,61,1
IT01662,LD00201,demo booked,2024-12-03,email campaign,mobile,CP767,Catherine Welch,rebecca08@example.com,2024-12-03,Email Campaign,Tokelau,58,1
IT03945,LD00201,page viewed,2025-01-06,email campaign,desktop,CP865,Catherine Welch,rebecca08@example.com,2024-12-03,Email Campaign,Tokelau,58,1
IT00429,LD00201,demo booked,2025-02-06,email campaign,mobile,CP333,Catherine Welch,rebecca08@example.com,2024-12-03,Email Campaign,Tokelau,58,1
IT04537,LD00201,email opened,2025-02-08,email campaign,mobile,CP633,Catherine Welch,rebecca08@example.com,2024-12-03,Email Campaign,Tokelau,58,1
IT02984,LD00202,ad clicked,2025-02-01,linkedin,desktop,CP166,Jasmine Schmitt,pcooper@example.org,2025-01-05,LinkedIn,Equatorial Guinea,74,1
IT01002,LD00202,email opened,2025-02-09,linkedin,desktop,CP640,Jasmine Schmitt,pcooper@example.org,2025-01-05,LinkedIn,Equatorial Guinea,74,1
IT01507,LD00202,demo booked,2025-03-22,linkedin,desktop,CP306,Jasmine Schmitt,pcooper@example.org,2025-01-05,LinkedIn,Equatorial Guinea,74,1
IT04688,LD00203,demo booked,2025-07-28,instagram,desktop,CP543,Tara Anthony,ocase@example.net,2025-05-12,Instagram,United Arab Emirates,100,0
IT03957,LD00204,email opened,2024-02-26,email campaign,desktop,CP689,Mathew Wise,kellerlisa@example.com,2024-02-06,Email Campaign,Ireland,66,1
IT01359,LD00204,page viewed,2024-03-08,email campaign,mobile,CP693,Mathew Wise,kellerlisa@example.com,2024-02-06,Email Campaign,Ireland,66,1
IT02774,LD00204,demo booked,2024-04-13,email campaign,mobile,CP898,Mathew Wise,kellerlisa@example.com,2024-02-06,Email Campaign,Ireland,66,1
IT04638,LD00204,page viewed,2024-04-17,email campaign,desktop,CP264,Mathew Wise,kellerlisa@example.com,2024-02-06,Email Campaign,Ireland,66,1
IT00784,LD00204,page viewed,2024-04-26,email campaign,desktop,CP234,Mathew Wise,kellerlisa@example.com,2024-02-06,Email Campaign,Ireland,66,1
IT04588,LD00205,page viewed,2024-03-30,instagram,desktop,CP262,Rebecca Bishop,sherry20@example.org,2024-03-27,Instagram,Cook Islands,79,0
IT00922,LD00205,ad clicked,2024-04-13,instagram,desktop,CP302,Rebecca Bishop,sherry20@example.org,2024-03-27,Instagram,Cook Islands,79,0
IT01192,LD00205,demo booked,2024-04-18,instagram,mobile,CP443,Rebecca Bishop,sherry20@example.org,2024-03-27,Instagram,Cook Islands,79,0
IT02689,LD00205,demo booked,2024-05-23,instagram,desktop,CP746,Rebecca Bishop,sherry20@example.org,2024-03-27,Instagram,Cook Islands,79,0
IT03316,LD00207,ad clicked,2024-02-15,linkedin,desktop,CP286,Tina Perez,pettyjames@example.net,2024-01-24,LinkedIn,Sweden,65,1
IT01117,LD00207,ad clicked,2024-03-04,linkedin,desktop,CP535,Tina Perez,pettyjames@example.net,2024-01-24,LinkedIn,Sweden,65,1
IT01897,LD00207,demo booked,2024-03-30,linkedin,mobile,CP137,Tina Perez,pettyjames@example.net,2024-01-24,LinkedIn,Sweden,65,1
IT03151,LD00207,email opened,2024-04-07,linkedin,mobile,CP432,Tina Perez,pettyjames@example.net,2024-01-24,LinkedIn,Sweden,65,1
IT02121,LD00209,demo booked,2024-05-26,linkedin,desktop,CP727,Kyle Costa MD,emily14@example.net,2024-05-05,LinkedIn,Marshall Islands,62,0
IT03847,LD00209,email opened,2024-06-18,linkedin,desktop,CP758,Kyle Costa MD,emily14@example.net,2024-05-05,LinkedIn,Marshall Islands,62,0
IT02630,LD00209,email opened,2024-07-29,linkedin,desktop,CP978,Kyle Costa MD,emily14@example.net,2024-05-05,LinkedIn,Marshall Islands,62,0
IT00171,LD00210,ad clicked,2024-02-27,instagram,mobile,CP875,Daniel Bradford,hollyrasmussen@example.org,2024-02-15,Instagram,Singapore,84,0
IT00176,LD00210,ad clicked,2024-04-02,instagram,desktop,CP271,Daniel Bradford,hollyrasmussen@example.org,2024-02-15,Instagram,Singapore,84,0
IT01518,LD00210,page viewed,2024-04-19,instagram,desktop,CP805,Daniel Bradford,hollyrasmussen@example.org,2024-02-15,Instagram,Singapore,84,0
IT01794,LD00210,demo booked,2024-04-20,instagram,mobile,CP418,Daniel Bradford,hollyrasmussen@example.org,2024-02-15,Instagram,Singapore,84,0
IT03905,LD00211,demo booked,2024-03-25,linkedin,desktop,CP188,Glenda Walker,umitchell@example.com,2024-03-09,LinkedIn,Eritrea,68,1
IT01371,LD00211,page viewed,2024-04-24,linkedin,desktop,CP645,Glenda Walker,umitchell@example.com,2024-03-09,LinkedIn,Eritrea,68,1
IT03934,LD00212,demo booked,2024-03-29,linkedin,desktop,CP526,Gary Carpenter,nicole75@example.org,2024-03-17,LinkedIn,Saint Barthelemy,66,0
IT00166,LD00212,page viewed,2024-04-01,linkedin,desktop,CP964,Gary Carpenter,nicole75@example.org,2024-03-17,LinkedIn,Saint Barthelemy,66,0
IT03678,LD00212,page viewed,2024-04-30,linkedin,desktop,CP155,Gary Carpenter,nicole75@example.org,2024-03-17,LinkedIn,Saint Barthelemy,66,0
IT00035,LD00213,demo booked,2024-11-15,instagram,desktop,CP222,Michael Gutierrez,kayla85@example.org,2024-10-25,Instagram,Gibraltar,66,1
IT04319,LD00213,ad clicked,2024-12-22,instagram,mobile,CP331,Michael Gutierrez,kayla85@example.org,2024-10-25,Instagram,Gibraltar,66,1
IT04827,LD00213,page viewed,2024-12-26,instagram,mobile,CP270,Michael Gutierrez,kayla85@example.org,2024-10-25,Instagram,Gibraltar,66,1
IT02515,LD00213,demo booked,2024-12-31,instagram,mobile,CP491,Michael Gutierrez,kayla85@example.org,2024-10-25,Instagram,Gibraltar,66,1
IT00533,LD00213,page viewed,2025-01-11,instagram,desktop,CP165,Michael Gutierrez,kayla85@example.org,2024-10-25,Instagram,Gibraltar,66,1
IT03380,LD00213,page viewed,2025-01-14,instagram,desktop,CP203,Michael Gutierrez,kayla85@example.org,2024-10-25,Instagram,Gibraltar,66,1
IT00752,LD00214,demo booked,2025-03-24,google ads,desktop,CP796,Amanda Webb,erin73@example.net,2025-03-17,Google Ads,Kuwait,70,1
IT02169,LD00214,demo booked,2025-05-16,google ads,mobile,CP328,Amanda Webb,erin73@example.net,2025-03-17,Google Ads,Kuwait,70,1
IT02292,LD00215,email opened,2024-07-11,linkedin,mobile,CP969,Elizabeth Fischer,cdaniels@example.net,2024-05-29,LinkedIn,Somalia,61,0
IT04720,LD00215,page viewed,2024-08-07,linkedin,desktop,CP906,Elizabeth Fischer,cdaniels@example.net,2024-05-29,LinkedIn,Somalia,61,0
IT03501,LD00215,demo booked,2024-08-22,linkedin,desktop,CP773,Elizabeth Fischer,cdaniels@example.net,2024-05-29,LinkedIn,Somalia,61,0
IT00297,LD00216,ad clicked,2024-02-10,instagram,desktop,CP352,Lisa Peterson,orozcojoseph@example.com,2024-02-05,Instagram,Tonga,66,0
IT03661,LD00216,page viewed,2024-03-21,instagram,mobile,CP379,Lisa Peterson,orozcojoseph@example.com,2024-02-05,Instagram,Tonga,66,0
IT04677,LD00216,email opened,2024-03-30,instagram,mobile,CP354,Lisa Peterson,orozcojoseph@example.com,2024-02-05,Instagram,Tonga,66,0
IT02157,LD00217,ad clicked,2025-06-25,google ads,desktop,CP804,Christie Cox,maldonadobrian@example.com,2025-05-05,Google Ads,Guyana,57,0
IT00381,LD00217,demo booked,2025-07-10,google ads,desktop,CP800,Christie Cox,maldonadobrian@example.com,2025-05-05,Google Ads,Guyana,57,0
IT00498,LD00218,email opened,2024-02-23,linkedin,mobile,CP285,William Miller,robert12@example.com,2024-01-11,LinkedIn,United States Minor Outlying Islands,52,0
IT02767,LD00218,demo booked,2024-03-06,linkedin,desktop,CP928,William Miller,robert12@example.com,2024-01-11,LinkedIn,United States Minor Outlying Islands,52,0
IT04098,LD00218,page viewed,2024-03-27,linkedin,desktop,CP234,William Miller,robert12@example.com,2024-01-11,LinkedIn,United States Minor Outlying Islands,52,0
IT00538,LD00218,page viewed,2024-03-28,linkedin,desktop,CP741,William Miller,robert12@example.com,2024-01-11,LinkedIn,United States Minor Outlying Islands,52,0
IT03602,LD00219,email opened,2024-12-12,instagram,mobile,CP864,Kenneth Walker,hoganheather@example.com,2024-12-01,Instagram,Korea,55,0
IT04223,LD00219,demo booked,2024-12-23,instagram,mobile,CP578,Kenneth Walker,hoganheather@example.com,2024-12-01,Instagram,Korea,55,0
IT01713,LD00219,email opened,2024-12-31,instagram,desktop,CP532,Kenneth Walker,hoganheather@example.com,2024-12-01,Instagram,Korea,55,0
IT04110,LD00219,page viewed,2025-01-26,instagram,mobile,CP228,Kenneth Walker,hoganheather@example.com,2024-12-01,Instagram,Korea,55,0
IT01634,LD00220,email opened,2024-01-17,google ads,mobile,CP982,Gary White,tcunningham@example.org,2023-12-26,Google Ads,Rwanda,55,1
IT01367,LD00220,ad clicked,2024-01-20,google ads,desktop,CP657,Gary White,tcunningham@example.org,2023-12-26,Google Ads,Rwanda,55,1
IT02484,LD00220,email opened,2024-02-08,google ads,mobile,CP777,Gary White,tcunningham@example.org,2023-12-26,Google Ads,Rwanda,55,1
IT02351,LD00220,page viewed,2024-02-26,google ads,mobile,CP209,Gary White,tcunningham@example.org,2023-12-26,Google Ads,Rwanda,55,1
IT02113,LD00220,ad clicked,2024-03-13,google ads,desktop,CP636,Gary White,tcunningham@example.org,2023-12-26,Google Ads,Rwanda,55,1
IT03576,LD00221,demo booked,2024-05-12,email campaign,mobile,CP371,Teresa Walker,xjohnson@example.org,2024-04-15,Email Campaign,Mozambique,69,0
IT03446,LD00221,page viewed,2024-06-13,email campaign,mobile,CP144,Teresa Walker,xjohnson@example.org,2024-04-15,Email Campaign,Mozambique,69,0
IT02983,LD00221,ad clicked,2024-06-24,email campaign,mobile,CP433,Teresa Walker,xjohnson@example.org,2024-04-15,Email Campaign,Mozambique,69,0
IT01260,LD00221,ad clicked,2024-07-07,email campaign,desktop,CP442,Teresa Walker,xjohnson@example.org,2024-04-15,Email Campaign,Mozambique,69,0
IT04519,LD00222,demo booked,2024-09-15,instagram,mobile,CP501,Brandon Owens,psilva@example.org,2024-09-14,Instagram,British Virgin Islands,67,0
IT03098,LD00222,demo booked,2024-09-25,instagram,desktop,CP369,Brandon Owens,psilva@example.org,2024-09-14,Instagram,British Virgin Islands,67,0
IT00602,LD00222,email opened,2024-10-23,instagram,mobile,CP475,Brandon Owens,psilva@example.org,2024-09-14,Instagram,British Virgin Islands,67,0
IT01153,LD00222,email opened,2024-11-16,instagram,mobile,CP313,Brandon Owens,psilva@example.org,2024-09-14,Instagram,British Virgin Islands,67,0
IT01641,LD00223,page viewed,2023-12-11,instagram,desktop,CP127,Rachel Tyler,emilypage@example.com,2023-12-07,Instagram,Bolivia,74,1
IT04814,LD00223,page viewed,2024-01-15,instagram,desktop,CP522,Rachel Tyler,emilypage@example.com,2023-12-07,Instagram,Bolivia,74,1
IT01577,LD00223,email opened,2024-03-01,instagram,desktop,CP482,Rachel Tyler,emilypage@example.com,2023-12-07,Instagram,Bolivia,74,1
IT04334,LD00224,ad clicked,2025-08-27,instagram,mobile,CP796,Lauren Miller,daniel20@example.org,2025-07-07,Instagram,Italy,83,1
IT01011,LD00224,email opened,2025-09-26,instagram,desktop,CP685,Lauren Miller,daniel20@example.org,2025-07-07,Instagram,Italy,83,1
IT00719,LD00225,demo booked,2024-04-28,instagram,desktop,CP346,Whitney Hammond,asalazar@example.org,2024-04-27,Instagram,American Samoa,78,0
IT02608,LD00225,demo booked,2024-06-10,instagram,mobile,CP524,Whitney Hammond,asalazar@example.org,2024-04-27,Instagram,American Samoa,78,0
IT01301,LD00225,page viewed,2024-07-21,instagram,desktop,CP269,Whitney Hammond,asalazar@example.org,2024-04-27,Instagram,American Samoa,78,0
IT01206,LD00225,page viewed,2024-07-23,instagram,mobile,CP765,Whitney Hammond,asalazar@example.org,2024-04-27,Instagram,American Samoa,78,0
IT04123,LD00225,email opened,2024-07-26,instagram,desktop,CP924,Whitney Hammond,asalazar@example.org,2024-04-27,Instagram,American Samoa,78,0
IT02046,LD00227,demo booked,2025-05-12,linkedin,mobile,CP924,Louis Harrison,garzajennifer@example.net,2025-04-11,LinkedIn,Palestinian Territory,83,0
IT02372,LD00227,page viewed,2025-05-15,linkedin,mobile,CP820,Louis Harrison,garzajennifer@example.net,2025-04-11,LinkedIn,Palestinian Territory,83,0
IT02156,LD00227,ad clicked,2025-06-11,linkedin,mobile,CP391,Louis Harrison,garzajennifer@example.net,2025-04-11,LinkedIn,Palestinian Territory,83,0
IT02059,LD00227,page viewed,2025-06-12,linkedin,desktop,CP912,Louis Harrison,garzajennifer@example.net,2025-04-11,LinkedIn,Palestinian Territory,83,0
IT04754,LD00227,page viewed,2025-06-19,linkedin,mobile,CP660,Louis Harrison,garzajennifer@example.net,2025-04-11,LinkedIn,Palestinian Territory,83,0
IT01466,LD00227,email opened,2025-06-29,linkedin,mobile,CP840,Louis Harrison,garzajennifer@example.net,2025-04-11,LinkedIn,Palestinian Territory,83,0
IT01302,LD00229,demo booked,2025-03-27,instagram,desktop,CP862,John Jacobs,gsaunders@example.com,2025-03-03,Instagram,Indonesia,68,0
IT03799,LD00229,page viewed,2025-05-27,instagram,desktop,CP871,John Jacobs,gsaunders@example.com,2025-03-03,Instagram,Indonesia,68,0
IT03971,LD00230,demo booked,2025-04-28,linkedin,mobile,CP483,Tamara Roberts,qshields@example.net,2025-04-28,LinkedIn,Guadeloupe,63,1
IT04124,LD00230,ad clicked,2025-05-16,linkedin,mobile,CP494,Tamara Roberts,qshields@example.net,2025-04-28,LinkedIn,Guadeloupe,63,1
IT00269,LD00230,ad clicked,2025-06-02,linkedin,desktop,CP727,Tamara Roberts,qshields@example.net,2025-04-28,LinkedIn,Guadeloupe,63,1
IT02494,LD00230,page viewed,2025-06-21,linkedin,desktop,CP901,Tamara Roberts,qshields@example.net,2025-04-28,LinkedIn,Guadeloupe,63,1
IT04712,LD00230,page viewed,2025-06-30,linkedin,desktop,CP622,Tamara Roberts,qshields@example.net,2025-04-28,LinkedIn,Guadeloupe,63,1
IT04542,LD00230,ad clicked,2025-07-19,linkedin,desktop,CP905,Tamara Roberts,qshields@example.net,2025-04-28,LinkedIn,Guadeloupe,63,1
IT00743,LD00231,ad clicked,2024-12-29,linkedin,desktop,CP561,Kristin Williams,zgomez@example.net,2024-10-29,LinkedIn,Bahamas,65,0
IT02949,LD00232,email opened,2024-08-20,email campaign,mobile,CP124,Matthew Simpson,fitzpatrickmichael@example.net,2024-07-14,Email Campaign,Estonia,63,1
IT04324,LD00233,page viewed,2025-07-30,email campaign,mobile,CP136,George Brown,ashleymoody@example.com,2025-07-20,Email Campaign,Iraq,98,0
IT00319,LD00233,ad clicked,2025-09-05,email campaign,mobile,CP902,George Brown,ashleymoody@example.com,2025-07-20,Email Campaign,Iraq,98,0
IT04694,LD00233,email opened,2025-09-26,email campaign,mobile,CP758,George Brown,ashleymoody@example.com,2025-07-20,Email Campaign,Iraq,98,0
IT02749,LD00233,demo booked,2025-09-29,email campaign,mobile,CP413,George Brown,ashleymoody@example.com,2025-07-20,Email Campaign,Iraq,98,0
IT04669,LD00234,ad clicked,2025-05-06,linkedin,mobile,CP259,Jason Williams,maureenrobertson@example.com,2025-04-03,LinkedIn,Rwanda,81,0
IT04671,LD00235,ad clicked,2025-01-22,instagram,desktop,CP556,John Taylor,thomasmelvin@example.org,2024-11-30,Instagram,Malaysia,63,0
IT01088,LD00236,email opened,2025-03-26,google ads,mobile,CP530,Gary Nelson,grayjeanette@example.org,2025-03-20,Google Ads,Cameroon,80,0
IT02281,LD00236,demo booked,2025-06-17,google ads,mobile,CP133,Gary Nelson,grayjeanette@example.org,2025-03-20,Google Ads,Cameroon,80,0
IT03958,LD00237,email opened,2025-05-07,email campaign,mobile,CP173,Erica Buckley,stephen51@example.com,2025-05-07,Email Campaign,Cocos (Keeling) Islands,47,1
IT02306,LD00237,page viewed,2025-05-27,email campaign,desktop,CP612,Erica Buckley,stephen51@example.com,2025-05-07,Email Campaign,Cocos (Keeling) Islands,47,1
IT03193,LD00237,page viewed,2025-06-17,email campaign,mobile,CP414,Erica Buckley,stephen51@example.com,2025-05-07,Email Campaign,Cocos (Keeling) Islands,47,1
IT01060,LD00237,demo booked,2025-07-18,email campaign,mobile,CP896,Erica Buckley,stephen51@example.com,2025-05-07,Email Campaign,Cocos (Keeling) Islands,47,1
IT00916,LD00237,ad clicked,2025-07-30,email campaign,mobile,CP776,Erica Buckley,stephen51@example.com,2025-05-07,Email Campaign,Cocos (Keeling) Islands,47,1
IT01856,LD00238,ad clicked,2024-04-20,instagram,mobile,CP343,Michelle Ramsey,kathyharvey@example.org,2024-02-21,Instagram,Solomon Islands,87,0
